대한민국 경상남도 창원시 의창구 신월동 원이대로 627,"['35.2273822', '128.6846424']",2
대한민국 경상남도 창원시 성산구 사파동 536-9,"['35.2287635', '128.696779']",1
대한민국 부산광역시 중구 중앙대로,"['35.1056173', '129.0365558']",1
대한민국 경상남도 창원시 성산구 대방동 356,"['35.2122661', '128.707314']",5
대한민국 성주동,"['35.187247', '128.70623']",7
대한민국 경상남도 창원시 의창구 팔용동 36,"['35.2379161', '128.6391561']",1
대한민국 경상남도 창원시 성산구 신촌동 116-2,"['35.2109595', '128.6415424']",2
대한민국 경상남도 창원시 성산구 성산동 76-10,"['35.21068229999999', '128.6683732']",1
대한민국 성산구 신촌동 115-2번지 창원시 경상남도 KR,"['35.210518', '128.6409919']",7
대한민국 경상남도 창원시 성산구 중앙동 80-6,"['35.2264305', '128.6779148']",1
대한민국 부산광역시 금정구 남산동 129-15,"['35.2611977', '129.0906222']",1
대한민국 경상남도 창원시 성산구 불모산동 산50-1,"['35.1936206', '128.7201781']",1
대한민국 경상남도 창원시 성산구 가음정동 391-1,"['35.2094882', '128.6836496']",1
대한민국 경상남도 창원시 성산구 대방동 370-1,"['35.2071557', '128.7105638']",6
대한민국 경상남도 창원시 성산구 가음동 508,"['35.205459', '128.6991882']",3
대한민국 경상남도 창원시 성산구 반림동 12,"['35.2361111', '128.6705556']",1
대한민국 경상남도 창원시 성산구 웅남동 삼귀로,"['35.1638844', '128.6108749']",5
대한민국 경상남도 창원시 성산구 신촌동 115-2,"['35.2106818', '128.6410146']",2
대한민국 성산구 중앙동 69-8번지 창원시 경상남도 KR,"['35.22674430000001', '128.6770902']",1
대한민국 사파정동,"['35.218504', '128.702337']",7
대한민국 경상남도 창원시 성산구 가음정동 391-10,"['35.2074886', '128.6872604']",1
대한민국 경상남도 창원시 성산구 신촌동 63-5,"['35.1997783', '128.5947553']",1
대한민국 성산구 사파동 30-19번지 지하층 창원시 경상남도 KR,"['35.2294766', '128.6998776']",1
대한민국 경상남도 창원시 성산구 대방동 370-2,"['35.206989', '128.7107304']",4
대한민국 경상남도 창원시 성산구 중앙동 용지로,"['35.2224237', '128.6757997']",1
대한민국 가음정동,"['35.203345', '128.705007']",1
대한민국 경상남도 창원시 성산구 사파동 12-11,"['35.2261593', '128.6989725']",1
대한민국 경상남도 창원시 성산구 웅남동 43-3,"['35.2128207', '128.6544855']",2
대한민국 경상남도 창원시 성산구 사파동 창이대로,"['35.2193851', '128.7014723']",2
대한민국 성산구 상남동 19-3번지 2층 202호 신명프라자 창원시 경상남도 KR,"['35.2210035', '128.6856786']",29
대한민국 경남 창원시 성산구 성산동 74-1,"['35.2046', '128.670901']",2
대한민국 부산광역시 해운대구 반송동 반송로 884,"['35.2302722', '129.150772']",3
대한민국 경상남도 창원시 성산구 사파동 147,"['35.21846', '128.694204']",2
대한민국 경상남도 창원시 성산구 대방동,"['35.2166667', '128.7113889']",5
대한민국 경상남도 창원시 성산구 가음동 20-4,"['35.2070999', '128.6989815']",2
대한민국 경상남도 창원시 성산구 사파동 대암로 256,"['35.2050262', '128.7107569']",48
대한민국 경상남도 창원시 의창구 신월동,"['35.2239867', '128.6933427']",2
대한민국 경상남도 창원시 성산구 반지동 반송로 11,"['35.2438102', '128.6608559']",1
대한민국 경상남도 창원시 창원시 성산구 중앙동 두대로 165,"['35.2266247', '128.6612901']",1
대한민국 경상남도 창원시 성산구 내동 산8-1,"['35.227208', '128.66179']",5
웅남동 완암사거리,"['35.2097378', '128.6581242']",1
대한민국 경상남도 창원시 성산구 대방동,"['35.2040727', '128.7092584']",3
대한민국 서울특별시 마포구 성산동 148-51,"['37.5689225', '126.9063384']",4
대한민국 경상남도 창원시 성산구 신촌동 19-1,"['35.2099039', '128.6281236']",1
대한민국 상남동,"['35.22482', '128.685464']",2
대한민국 경상남도 창원시 성산구 중앙동,"['35.2287636', '128.6768997']",47
대한민국 경상남도 창원시 성산구 성주동 56,"['35.1939068', '128.6839555']",1
대한민국 경상남도 창원시 성산구 성산동 74-2,"['35.203572', '128.6697066']",4
대한민국 경상남도 창원시 창원시 마산회원구 양덕2동 삼호로 107,"['35.224429', '128.5798533']",1
대한민국 성산구 상남동 8-2번지 201호 창원시 경상남도 KR,"['35.2238629', '128.6847008']",1
대한민국 경상남도 창원시 성산구 가음동 20-1번지 KR 가음정종합상가 1층 4호,"['35.207531', '128.698938']",5
대한민국 경상남도 창원시 성산구 대방동 345-8,"['35.2128772', '128.7099803']",4
대한민국 경상남도 창원시 성산구 대방동 345-7,"['35.2130716', '128.7099803']",5
대한민국 경상남도 창원시 성산구 사파동 106-1,"['35.2217926', '128.6982312']",9
대한민국 경상남도 창원시 성산구 반림동 트리비앙상가 주구중심상가 1동 209호,"['35.2360136', '128.6692499']",2
대한민국 경상남도 창원시 성산구 남산동 604-9,"['35.1971566', '128.6937323']",8
대한민국 경상남도 창원시 성산구 중앙동 78-12 KR,"['35.2275662', '128.6779275']",1
대한민국 경상남도 창원시 성산구 중앙동 102-5,"['35.2188203', '128.6733447']",34
대한민국 경상남도 창원시 성산구 중앙동 93-1번지 평화상가오피스텔 오피스텔 1층 120 121호,"['35.2247671', '128.6798958']",2
대한민국 경상남도 창원시 성산구 웅남동 40-7,"['35.2082102', '128.6617072']",2
대한민국 경기도 동두천시 생연동 594-1,"['37.905328', '127.0544802']",3
대한민국 경상남도 창원시 성산구 상남동 동산로48번길,"['35.2156441', '128.6890606']",7
대한민국 성산구 사파동 124-5번지 201호 삼복빌딩 창원시 경상남도 KR,"['35.2243938', '128.698909']",3
토월동 사파교차로,"['35.2244313', '128.7032862']",1
대한민국 성산구 상남동 4-2번지 2층 201호 백양상가 창원시 경상남도 KR,"['35.2234182', '128.6858758']",6
대한민국 경상남도 창원시 성산구 상남동 7-4,"['35.2238199', '128.6833159']",1
대한민국 가음정동,"['35.20549', '128.70339']",1
대한민국 가음정동,"['35.20884', '128.700859']",10
대한민국 경상남도 창원시 성산구 상남동 24,"['35.2210861', '128.683007']",1
대한민국 경상남도 창원시 창원시 성산구 웅남동 봉양로 411,"['35.2070709', '128.6282104']",1
대한민국 성산구 상남동 43-3번지 한마음병원 창원시 경상남도 KR,"['35.2210303', '128.6873232']",1
대한민국 경상남도 창원시 성산구 중앙동 외동반림로 20,"['35.2220798', '128.6728245']",1
대한민국 웅남동,"['35.16459', '128.600017']",2
대한민국 경상남도 창원시 성산구 중앙동 외동반림로74번길,"['35.2251731', '128.6753814']",13
대한민국 경상남도 창원시 성산구 대방동 375,"['35.2046562', '128.7098101']",4
대한민국 경상남도 창원시 성산구 웅남동 43-1,"['35.2159277', '128.6562538']",1
상남동 토월천사거리,"['35.2174595', '128.6822884']",2
대한민국 경상남도 창원시 성산구 상남동 77-2,"['35.223257', '128.6818627']",8
대한민국 경상남도 창원시 성산구 웅남동 40-4,"['35.2088213', '128.6616516']",1
성주동 천선삼거리,"['35.1871855', '128.6955657']",1
대한민국 경상남도 창원시 성산구 웅남동 61-47,"['35.2076642', '128.6542928']",3
대한민국 경기도 화성시 반송동 222,"['37.19477639999999', '127.0767759']",1
대한민국 경상남도 창원시 성산구 성산동 46,"['35.2025724', '128.6825388']",4
대한민국 성산구 안민동 72번지 한솔프라자 106호 미스터큐 창원시 경상남도 KR,"['35.1865954', '128.6917666']",2
대한민국 경상남도 창원시 성산구 웅남동 공단로166번길,"['35.2134391', '128.6444526']",1
대한민국 성주동,"['35.20182399999999', '128.697612']",30
대한민국 경상남도 창원시 성산구 가음정동,"['35.210655', '128.6984259']",4
대한민국 경상남도 창원시 성산구 성주동 대암로 253,"['35.2020656', '128.7114718']",4
대한민국 대방동 417-3번지 동작구 서울특별시 KR,"['37.4988257', '126.9206601']",1
대한민국 경상남도 창원시 성산구 상남동 45-1,"['35.215627', '128.693898']",2
대한민국 경상남도 창원시 성산구 외동 853-1,"['35.2142105', '128.675512']",1
대한민국 경기도 성남시 분당구 삼평동 판교로319번길 6,"['37.4046191', '127.1098961']",1
대한민국 KR 경남 창원시 성산구 남산동 601-26,"['35.1995647', '128.7004281']",18
대한민국 경상남도 창원시 성산구 중앙동 창원대로 797,"['35.21495970000001', '128.6770389']",1
대한민국 경상남도 창원시 성산구 삼동동 두대로 153,"['35.2273746', '128.6601513']",1
대한민국 경남 창원시 성산구 사파정동(산) 95,"['35.217182', '128.6957038']",6
대한민국 성산구 상남동 15-2번지 601호 한독빌딩 창원시 경상남도 KR,"['35.2228328', '128.6825963']",1
대한민국 경상남도 창원시 성산구 중앙동 원이대로 578,"['35.2284458', '128.6778403']",203
대한민국 경상남도 창원시 성산구 사파동 창이대로663번길,"['35.2262862', '128.7006802']",1
대한민국 경상남도 창원시 성산구 내동,"['35.2223753', '128.6645677']",91
대한민국 경상남도 창원시 성산구 상남동 마디미로3번길,"['35.2231768', '128.686457']",7
대한민국 울산광역시 중구 중앙동 종가로 345,"['35.5660112', '129.3141997']",1
대한민국 경상남도 창원시 성산구 귀산동 536,"['35.1641109', '128.6078436']",1
대한민국 경상남도 창원시 성산구 사파동 신사로 173,"['35.2188889', '128.7013889']",3
대한민국 경상남도 성산구 귀곡동 717,"['35.1706057', '128.5973158']",1
대한민국 경상남도 창원시 성산구 상남동 58-1,"['35.2166667', '128.6830556']",7
대한민국 경상남도 창원시 성산구 내동,"['35.2196531', '128.651319']",1
대한민국 경상남도 창원시 성산구 신촌동 번지 2층 21-7 KR 동보상가,"['35.20462759999999', '128.628363']",1
대한민국 경상남도 창원시 성산구 상남동 23-3번지 1층,"['35.2208765', '128.6824766']",1
대한민국 경상남도 창원시 성산구 중앙동 창원대로 813,"['35.2139599', '128.6801498']",1
대한민국 경상남도 창원시 성산구 신촌동 15-4,"['35.2078763', '128.6265994']",1
대한민국 경기도 성남시 중원구 중앙동 7-1,"['37.4439697', '127.1574833']",13
대한민국 경상남도 창원시 성산구 성산동 77-1 KR 번지 창원SK테크노파크 넥스동 2층,"['35.2055971', '128.6637619']",112
대한민국 경상남도 창원시 천선동 627,"['35.169771', '128.699899']",22
대한민국 경상남도 창원시 성산구 신촌동 118-7,"['35.213626', '128.6457641']",2
대한민국 서울특별시 동작구 여의대방로44길 47,"['37.5101302', '126.9300803']",5
대한민국 경상남도 창원시 성산구 상남동 45-1,"['35.2156821', '128.6921486']",28
대한민국 경상남도 창원시 의창구 신월동,"['35.2301805', '128.6956201']",1
대한민국 성주동,"['35.189891', '128.69323']",1
대한민국 경상남도 창원시 성산구 불모산동 285-1,"['35.1907736', '128.7225394']",1
대한민국 경상남도 창원시 성산구 상남동 마디미로9번길,"['35.2230155', '128.6859398']",2
대한민국 경상남도 창원시 진해구 자은동 857-1,"['35.1471071', '128.7054548']",12
대한민국 반림동,"['35.23611', '128.671913']",9
대한민국 경상남도 창원시 성산구 사파동 85-21번지 KR 오션타워빌딩 201호 호,"['35.2220532', '128.7011913']",1
사파동 사파삼거리,"['35.225431', '128.6963424']",1
대한민국 경상남도 창원시 성산구 상남동 단정로,"['35.217803', '128.6866566']",2
대한민국 경상남도 창원시 성산구 안민동 3-4,"['35.1905064', '128.6865785']",26
대한민국 경상남도 창원시 성산구 상남동 마디미로4번길,"['35.223935', '128.6849695']",1
대한민국 팔룡동,"['35.241001', '128.652868']",1
대한민국 경상남도 창원시 성산구 외동 853-5,"['35.2102102', '128.6749004']",1
대한민국 경상남도 창원시 성산구 신촌동 105-5,"['35.2078488', '128.6402926']",1
대한민국 성산구 사파동 112-1번지 1층 창원시 경상남도 KR,"['35.2214418', '128.696846']",2
대한민국 경상남도 창원시 창원시 성산구 중앙동 원이대로538번길 24,"['35.2292357', '128.6722057']",1
대한민국 서울특별시 동작구 대방동 376-28,"['37.5041179', '126.9243604']",1
대한민국 성산구 대방동 366-5번지 4층 401호 다성빌딩 창원시 경상남도 KR,"['35.2072385', '128.7080029']",4
상남동 웅남초등사거리,"['35.2167375', '128.6883989']",1
대한민국 서울특별시 서대문구 대현동 110-35번지 지하 1층,"['37.55796', '126.9422765']",1
대한민국 경상남도 창원시 성산구 반지동 26,"['35.2439283', '128.6660114']",3
대한민국 두동,"['35.11571199999999', '128.793376']",1
대한민국 경상남도 창원시 성산구 반지동 반지로3번길 14,"['35.2402064', '128.6584567']",1
대한민국 경상남도 창원시 성산구 상남동 514-10,"['35.2143029', '128.6898883']",6
대한민국 경상남도 창원시 성산구 상남동 513,"['35.2151671', '128.6904042']",7
대한민국 경상남도 창원시 성산구 사파동 506,"['35.2191894', '128.6974397']",27
대한민국 사파정동,"['35.218297', '128.695976']",16
대한민국 경상남도 창원시 성산구 남양동 22,"['35.2127497', '128.7021317']",6
대한민국 경상남도 창원시 성산구 대방동 317-3,"['35.213279', '128.704892']",12
대한민국 경상남도 창원시 성산구 상남동 81-16,"['35.2191406', '128.6846765']",1
대한민국 서울특별시 동작구 신대방동 신대방1다길 24,"['37.4866159', '126.9059867']",5
대한민국 경상남도 창원시 성산구 중앙동 75-8,"['35.2280406', '128.6780281']",2
대한민국 서울특별시 동작구 대방동 387-29,"['37.5030552', '126.923326']",36
대한민국 서울특별시 동작구 대방동 대방동길 74,"['37.5044138', '126.9274069']",1
대한민국 경상남도 창원시 성산구 남양동 504,"['35.20874420000001', '128.703626']",4
대한민국 경상남도 창원시 성산구 중앙동 501-2,"['35.2234779', '128.6781593']",10
대한민국 경상남도 창원시 성산구 사파동 신사로,"['35.220777', '128.6971935']",7
대한민국 경상남도 창원시 성산구 상남동 507-3,"['35.2142708', '128.6948648']",1
대한민국 경상남도 창원시 성산구 상남동 65-1,"['35.2164697', '128.6793994']",1
대한민국 부산광역시 동구 초량6동 망양로 533-5,"['35.1198148', '129.029509']",2
대한민국 경상남도 창원시 성산구 사파정동 1118,"['35.2190936', '128.7071216']",1
대한민국 경상남도 창원시 성산구 상남동 506,"['35.2184363', '128.6899672']",50
대한민국 서울특별시 동작구 대방동 396-16,"['37.5001574', '126.9244115']",2
대한민국 경상남도 창원시 성산구 반림동 4-1,"['35.2361526', '128.6754193']",1
대한민국 경상남도 창원시 성산구 사파동 147,"['35.2187083', '128.6947378']",42
대한민국 경상남도 창원시 성산구 안민동 162-6,"['35.1864773', '128.6895631']",2
대한민국 서울특별시 동작구 대방동 381-12,"['37.5047106', '126.9239413']",2
대한민국 경상남도 창원시 성산구 상남동 501-3,"['35.2192195', '128.6791411']",2
대한민국 경상남도 창원시 성산구 사파동 62-3,"['35.2254086', '128.7023627']",1
대한민국 대방동,"['35.205579', '128.711375']",7
대한민국 경상남도 창원시 성산구 성주동,"['35.1984062', '128.702731']",19
대한민국 웅남동,"['35.208714', '128.664065']",8
대한민국 경상남도 창원시 성산구 상남동 515-1,"['35.2137177', '128.6894407']",1
대한민국 경상남도 창원시 성산구 사파동 501-12,"['35.2223277', '128.6984486']",1
대한민국 경상남도 창원시 성산구 사파동 514,"['35.2254823', '128.7025522']",1
대한민국 경상남도 창원시 성산구 상남동 22-3,"['35.2202166', '128.6839287']",1
대한민국 경상남도 창원시 성산구 남양동 503-2,"['35.2104874', '128.7011633']",26
대한민국 경상남도 창원시 성산구 사파동 146,"['35.2188577', '128.6964922']",3
대한민국 서울특별시 동작구 대방동 380-54,"['37.503094', '126.9235291']",2
대한민국 경상남도 창원시 성산구 상남동 504,"['35.223568', '128.6859957']",8
대한민국 경상남도 창원시 성산구 사파동 501-10,"['35.2220934', '128.6951446']",6
대한민국 경상남도 창원시 성산구 상남동 517-1,"['35.2234824', '128.6839177']",7
대한민국 경상남도 사천시 대방동 318-2,"['34.931486', '128.0539888']",1
대한민국 경상남도 창원시 성산구 대방동 312,"['35.2137416', '128.7047071']",12
대한민국 경상남도 창원시 성산구 남양동 24,"['35.2088387', '128.7009953']",2
대한민국 경상남도 창원시 성산구 가음로 88 KR,"['35.2053944', '128.7030327']",2
대한민국 대구광역시 중구 남산동,"['35.8612519', '128.5871093']",1
대한민국 경상남도 창원시 성산구 남양동 502-1,"['35.2145743', '128.7021068']",26
대한민국 경상남도 창원시 성산구 가음정동 17,"['35.2084883', '128.7003421']",1
대한민국 경상남도 창원시 성산구 대방동 358,"['35.2099366', '128.7087556']",22
대한민국 성주동,"['35.186379', '128.694342']",1
대한민국 경상남도 창원시 성산구 가음정동 391-4,"['35.2043146', '128.6847695']",1
대한민국 서울특별시 동작구 대방동 386-1,"['37.5046351', '126.9234707']",1
대한민국 경상남도 창원시 성산구 남양동 20,"['35.2107921', '128.7009957']",11
대한민국 경상남도 창원시 의창구 사림동 창원대학로 20,"['35.245595', '128.691953']",5
대한민국 경상남도 창원시 성산구 중앙동 93-1,"['35.2247671', '128.6798958']",2
대한민국 경상남도 창원시 성산구 안민동 산5-3,"['35.1888303', '128.6877558']",2
대한민국 경상남도 창원시 성산구 남양동 502-4,"['35.2121842', '128.6995424']",7
대한민국 경상남도 창원시 성산구 가음정동 513,"['35.2089569', '128.6874543']",1
대한민국 경상남도 창원시 성산구 상남동 7-5,"['35.223431', '128.6831215']",2
대한민국 경상남도 창원시 성산구 가음동 500-3,"['35.2068396', '128.6967498']",2
대한민국 경상남도 창원시 성산구 중앙동 501-48,"['35.2283273', '128.6776954']",1
대한민국 경상남도 창원시 성산구 반지동 512-4,"['35.2450748', '128.6710157']",2
대한민국 경상남도 창원시 성산구 상남동 44-3,"['35.2184408', '128.6880747']",6
대한민국 경상남도 창원시 성산구 상남동 509,"['35.2181341', '128.6863641']",24
대한민국 경상남도 창원시 성산구 상남동 2-6,"['35.2233018', '128.6868459']",1
대한민국 경상남도 창원시 성산구 중앙동 번지 1층 87-6 KR,"['35.2263933', '128.679069']",1
대한민국 경상남도 창원시 성산구 안민동 661-2,"['35.1865195', '128.6914882']",2
대한민국 경상남도 창원시 성산구 중앙동 중앙대로 123,"['35.2253739', '128.6802373']",5
대한민국 경상남도 창원시 성산구 상남동 10-5,"['35.2216535', '128.6862323']",1
대한민국 경상남도 창원시 성산구 상남동 44-1,"['35.2189019', '128.6895637']",30
대한민국 경상남도 창원시 성산구 상남동 519,"['35.2203895', '128.6825253']",6
대한민국 성주동,"['35.200817', '128.699407']",5
대한민국 경상남도 창원시 성산구 중앙동 501-44,"['35.2260862', '128.6803144']",18
대한민국 경상남도 창원시 성산구 중앙동 74-7,"['35.2279652', '128.6778144']",1
대한민국 경상남도 창원시 성산구 상남동 503,"['35.2199641', '128.6918706']",16
대한민국 경상남도 창원시 성산구 상남동 505-3,"['35.2207643', '128.687957']",3
대한민국 성산구 성주동 52번지 창원시 경상남도 KR,"['35.1948564', '128.6885302']",1
대한민국 경상남도 창원시 성산구 성주동 가음로 110,"['35.2035726', '128.7039256']",2
대한민국 경상남도 창원시 성산구 안민동 658-11,"['35.1867981', '128.6898886']",3
대한민국 사파동,"['35.216568', '128.694214']",10
대한민국 경상남도 창원시 성산구 대방동 362-5,"['35.2093758', '128.7078468']",2
대한민국 상남동,"['35.219617', '128.692109']",3
대한민국 서울특별시 영등포구 신길동 50-8,"['37.515345', '126.917088']",1
대한민국 경상남도 창원시 성산구 상남동 521,"['35.2186659', '128.6833402']",1
대한민국 경상남도 창원시 성산구 상남동 505-1,"['35.22116949999999', '128.6861414']",10
대한민국 경상남도 창원시 성산구 대방동 306,"['35.2145031', '128.7050432']",3
대한민국 대방동,"['35.212291', '128.70985']",7
대한민국 경상남도 창원시 성산구 상남동 507-1,"['35.214144', '128.69451']",9
대한민국 경상남도 창원시 성산구 반지동 40-17,"['35.2421933', '128.6616284']",1
대한민국 경상남도 창원시 성산구 반지동 509,"['35.2401844', '128.6600925']",6
대한민국 경상남도 창원시 성산구 상남동 505-2,"['35.2209505', '128.6878685']",2
대한민국 서울특별시 동작구 대방동 377-1,"['37.5038511', '126.9243495']",2
대한민국 서울특별시 관악구 중앙동 502-12,"['37.4866821', '126.9468928']",1
대한민국 경상남도 창원시 성산구 외동 853-10,"['35.20826600000001', '128.676928']",16
대한민국 경남 창원시 성산구 대방동 338-3,"['35.2159879', '128.7077582']",2
대한민국 경상남도 창원시 성산구 중앙동 501-1,"['35.2214499', '128.6752139']",2
대한민국 경상남도 창원시 성산구 중앙동 94-4,"['35.2244737', '128.6783675']",2
대한민국 성산구 내동 456-18번지 현대상가 지하층 4호 창원시 경상남도 KR,"['35.2168799', '128.6696808']",2
대한민국 경상남도 창원시 성산구 가음정동 558-2,"['35.20995449999999', '128.68417']",1
대한민국 경기도 부천시 오정구 내동 68-2,"['37.519648', '126.7756573']",1
대한민국 경상남도 창원시 성산구 반림동 505,"['35.2370878', '128.6730626']",5
대한민국 경상남도 창원시 성산구 상남동 518-4,"['35.2208459', '128.6842262']",8
대한민국 대방동,"['35.208018', '128.710561']",1
대한민국 경상남도 창원시 성산구 사파동 20-1,"['35.2290855', '128.6978309']",1
대한민국 경상남도 창원시 성산구 사파동 522,"['35.2211382', '128.7013515']",2
대한민국 경상남도 창원시 성산구 반지동 509-1,"['35.2421747', '128.6618974']",2
대한민국 서울특별시 동작구 대방동 360-3,"['37.5087091', '126.9258848']",2
대한민국 사파정동,"['35.214847', '128.704931']",7
대한민국 경상남도 창원시 성산구 상남동 46,"['35.2141544', '128.6901606']",3
대한민국 서울특별시 동작구 대방동 395-1,"['37.5001253', '126.9262542']",7
대한민국 성산구 가음동 32-18번지 1층 창원시 경상남도 KR,"['35.2079129', '128.701486']",1
대한민국 경상남도 창원시 성산구 대방동 1127-17,"['35.2134585', '128.7050243']",3
대한민국 서울특별시 동작구 대방동 339-1,"['37.5128738', '126.9288092']",2
대한민국 서울특별시 동작구 대방동 379-1,"['37.5030974', '126.92529']",1
대한민국 사파동,"['35.217641', '128.694125']",8
대한민국 경상남도 창원시 성산구 남양동 40-15,"['35.2038412', '128.7044426']",1
대한민국 부산광역시 사상구 학장동 263-2,"['35.1440571', '128.9848177']",3
대한민국 경상남도 창원시 성산구 안민동 155,"['35.1862639', '128.6896831']",12
대한민국 경상남도 창원시 성산구 상남동 19-9,"['35.2199999', '128.684708']",17
대한민국 서울특별시 동작구 대방동 506,"['37.510763', '126.9311423']",3
대한민국 경상남도 창원시 성산구 남양동 1,"['35.2139307', '128.7031831']",13
대한민국 서울특별시 강동구 명일동 고덕로 210,"['37.5521991', '127.1484933']",1
대한민국 경상남도 창원시 성산구 중앙동 516-3,"['35.2296956', '128.6762545']",4
대한민국 경상남도 김해시 외동 1218,"['35.2328776', '128.8581882']",1
대한민국 부산광역시 반송1동,"['35.223665', '129.145675']",1
대한민국 울산광역시 삼산동,"['35.541377', '129.344372']",1
대한민국 신월동,"['35.223963', '128.692047']",2
대한민국 사파동,"['35.221805', '128.695797']",4
대한민국 경상남도 창원시 성산구 중앙동 517-4,"['35.227789', '128.6790268']",2
대한민국 경상남도 창원시 성산구 가음정동 391-11,"['35.2079739', '128.6859633']",1
대한민국 경상남도 창원시 성산구 대방동 300-1,"['35.2110165', '128.7174519']",8
대한민국 경상남도 창원시 성산구 내동 456-17,"['35.2171156', '128.6704186']",2
대한민국 경상남도 창원시 성산구 상남동 501-7,"['35.2158095', '128.6781691']",1
대한민국 경상남도 창원시 성산구 상남동 512-1,"['35.21353130000001', '128.6855938']",4
대한민국 경상남도 창원시 성산구 내동 456-21,"['35.2177834', '128.6686469']",1
대한민국 경상남도 창원시 성산구 남양동 23,"['35.2097429', '128.7044024']",2
대한민국 경상남도 창원시 성산구 안민동 188,"['35.1862664', '128.6890891']",1
대한민국 경기도 파주시 신촌동 49-8,"['37.7310071', '126.7012933']",1
대한민국 경상남도 창원시 성산구 상남동 43-1,"['35.2216776', '128.6874506']",1
대한민국 경상남도 창원시 성산구 대방동 357,"['35.2128563', '128.7078166']",5
대한민국 경상남도 창원시 성산구 대방동 337-10,"['35.2166847', '128.7084111']",1
대한민국 경상남도 창원시 성산구 상남동 8-1,"['35.224015', '128.6844352']",2
대한민국 경상남도 창원시 성산구 반지동 반지로,"['35.2420186', '128.6622882']",2
대한민국 경상남도 창원시 성산구 사파정동 231,"['35.2206702', '128.7061884']",1
대한민국 경상남도 창원시 성산구 반지동 504-2,"['35.2429077', '128.655424']",2
대한민국 경상남도 창원시 성산구 남양동 502-5,"['35.212098', '128.6996263']",10
대한민국 경상남도 창원시 성산구 가음정동 164,"['35.2107927', '128.6892721']",1
대한민국 경상남도 창원시 성산구 사파동 507,"['35.2184156', '128.6965664']",1
대한민국 경상남도 창원시 성산구 가음정동 391-7,"['35.2060123', '128.6899379']",1
대한민국 경상남도 창원시 성산구 대방동 356,"['35.2135602', '128.7069133']",6
대한민국 경상남도 창원시 성산구 반림동 21,"['35.2359742', '128.6718317']",1
대한민국 경상남도 창원시 성산구 반림동 501-3,"['35.2351716', '128.6701024']",3
대한민국 경상남도 창원시 성산구 귀곡동,"['35.1788068', '128.6206585']",1
대한민국 서울특별시 공릉2동,"['37.626074', '127.079792']",1
대한민국 경상남도 창원시 성산구 상남동 35-5,"['35.2194347', '128.6828699']",1
대한민국 경상남도 창원시 성산구 남양동 17,"['35.2127358', '128.6987651']",7
대한민국 경상남도 창원시 성산구 상남동 34-2,"['35.2205922', '128.6815801']",2
대한민국 경상남도 창원시 성산구 대방동 332-5,"['35.2156561', '128.705341']",1
대한민국 마산합포구 월포동 1-2번지 중앙부두내 창원시 경상남도 KR,"['35.1923019', '128.5682886']",1
대한민국 서울특별시 동작구 대방동 394-2,"['37.499885', '126.9275526']",2
대한민국 경상남도 창원시 성산구 상남동 7-1,"['35.2242008', '128.6840819']",1
대한민국 경상남도 창원시 성산구 중앙동 94-2,"['35.22498849999999', '128.6788266']",1
대한민국 삼정자동,"['35.1981308', '128.7142689']",39
대한민국 경상남도 창원시 성산구 중앙동 85-9,"['35.2259881', '128.6785098']",10
대한민국 경상남도 창원시 성산구 대방동 374,"['35.203351', '128.7061164']",4
대한민국 서울특별시 동작구 대방동 389-21,"['37.5033493', '126.9219872']",2
대한민국 서울특별시 동작구 대방동 340-1,"['37.5126409', '126.9280273']",1
대한민국 서울특별시 동작구 대방동 339-24,"['37.5128692', '126.9279732']",1
대한민국 반지동,"['35.23972', '128.664537']",7
대한민국 경상남도 창원시 성산구 사파동 78,"['35.2235023', '128.7015641']",1
대한민국 경상남도 창원시 성산구 반지동 43-4,"['35.2428973', '128.6649172']",1
대한민국 경상남도 창원시 성산구 중앙동 501-20,"['35.2251677', '128.6753106']",3
대한민국 중앙동,"['35.219283', '128.673082']",4
대한민국 경상남도 창원시 성산구 대방동 330,"['35.2165693', '128.7050226']",1
대한민국 경상남도 창원시 성산구 상남동 10-4,"['35.2218953', '128.6864177']",1
대한민국 경상남도 창원시 성산구 상남동 10-5,"['35.2216818', '128.6862434']",1
대한민국 서울특별시 동작구 대방동 386-25,"['37.5042231', '126.9232437']",4
대한민국 경상남도 창원시 성산구 상남동 12-4,"['35.222522', '128.68639']",3
대한민국 경상남도 창원시 성산구 상남동 13-1,"['35.2237005', '128.684092']",6
대한민국 경상남도 창원시 성산구 대방동 338-3,"['35.2161401', '128.7078253']",2
대한민국 경상남도 창원시 성산구 중앙동 501-51,"['35.2268068', '128.6771863']",2
대한민국 경상남도 창원시 성산구 상남동 518-1,"['35.22207', '128.6821527']",4
대한민국 경상남도 창원시 성산구 대방동 367,"['35.2074228', '128.7087162']",2
대한민국 경상남도 창원시 성산구 반지동 70-20,"['35.2388921', '128.6623355']",1
대한민국 경상남도 창원시 성산구 가음동 16,"['35.20817900000001', '128.6986338']",2
대한민국 서울특별시 동작구 대방동 339-5,"['37.512697', '126.928453']",1
대한민국 경상남도 창원시 성산구 상남동 89-1,"['35.2165191', '128.687249']",1
대한민국 서울특별시 마포구 성산동 58-9,"['37.564466', '126.9112142']",1
대한민국 경상남도 창원시 성산구 가음동 20-1,"['35.207531', '128.698938']",1
대한민국 경상남도 창원시 성산구 가음동 39-8,"['35.2055234', '128.699739']",2
